DS_Name,Date,age,case
Tenado,2017-10-01,ov5,4468
Tenado,2017-10-01,u5,5437
Tenado,2018-10-01,ov5,5583
Tenado,2018-10-01,u5,7683
Tenado,2015-11-01,ov5,4249
Tenado,2015-11-01,u5,0
Tenado,2016-11-01,ov5,3595
Tenado,2016-11-01,u5,3839
Tenado,2017-11-01,ov5,3785
Tenado,2017-11-01,u5,4709
Tenado,2018-11-01,ov5,5938
Tenado,2018-11-01,u5,6769
Tenado,2015-12-01,ov5,2653
Tenado,2015-12-01,u5,0
Tenado,2016-12-01,ov5,4796
Tenado,2016-12-01,u5,7818
Tenado,2017-12-01,ov5,3323
Tenado,2017-12-01,u5,5495
Tenado,2018-12-01,ov5,3889
Tenado,2018-12-01,u5,7841
Kombissiri,2015-01-01,ov5,2545
Kombissiri,2015-01-01,u5,0
Kombissiri,2016-01-01,ov5,2700
Kombissiri,2016-01-01,u5,2178
Kombissiri,2017-01-01,ov5,3576
Kombissiri,2017-01-01,u5,3603
Kombissiri,2018-01-01,ov5,7424
Kombissiri,2018-01-01,u5,6955
Kombissiri,2015-02-01,ov5,2623
Kombissiri,2015-02-01,u5,0
Kombissiri,2016-02-01,ov5,2423
Kombissiri,2016-02-01,u5,2414
Kombissiri,2017-02-01,ov5,4273
Kombissiri,2017-02-01,u5,4170
Kombissiri,2018-02-01,ov5,3835
Kombissiri,2018-02-01,u5,5214
Kombissiri,2015-03-01,ov5,2918
Kombissiri,2015-03-01,u5,0
Kombissiri,2016-03-01,ov5,1954
Kombissiri,2016-03-01,u5,1639
Kombissiri,2017-03-01,ov5,2572
Kombissiri,2017-03-01,u5,2871
Kombissiri,2018-03-01,ov5,2698
Kombissiri,2018-03-01,u5,3190
Kombissiri,2015-04-01,ov5,3580
Kombissiri,2015-04-01,u5,0
Kombissiri,2016-04-01,ov5,2270
Kombissiri,2016-04-01,u5,1744
Kombissiri,2017-04-01,ov5,2676
Kombissiri,2017-04-01,u5,2875
Kombissiri,2018-04-01,ov5,2136
Kombissiri,2018-04-01,u5,2220
Kombissiri,2015-05-01,ov5,2982
Kombissiri,2015-05-01,u5,0
Kombissiri,2016-05-01,ov5,1590
Kombissiri,2016-05-01,u5,1262
Kombissiri,2017-05-01,ov5,2491
Kombissiri,2017-05-01,u5,2526
Kombissiri,2018-05-01,ov5,1554
Kombissiri,2018-05-01,u5,1530
Kombissiri,2015-06-01,ov5,2479
Kombissiri,2015-06-01,u5,0
Kombissiri,2016-06-01,ov5,1723
Kombissiri,2016-06-01,u5,1912
Kombissiri,2017-06-01,ov5,2602
Kombissiri,2017-06-01,u5,2601
Kombissiri,2018-06-01,ov5,1795
Kombissiri,2018-06-01,u5,1821
Kombissiri,2015-07-01,ov5,3662
Kombissiri,2015-07-01,u5,0
Kombissiri,2016-07-01,ov5,6430
Kombissiri,2016-07-01,u5,7385
Kombissiri,2017-07-01,ov5,9129
Kombissiri,2017-07-01,u5,9106
Kombissiri,2018-07-01,ov5,4472
Kombissiri,2018-07-01,u5,4104
Kombissiri,2015-08-01,ov5,9498
Kombissiri,2015-08-01,u5,0
Kombissiri,2016-08-01,ov5,9797
Kombissiri,2016-08-01,u5,6030
Kombissiri,2017-08-01,ov5,10593
Kombissiri,2017-08-01,u5,6845
Kombissiri,2018-08-01,ov5,11054
Kombissiri,2018-08-01,u5,6444
Kombissiri,2015-09-01,ov5,11929
Kombissiri,2015-09-01,u5,0
Kombissiri,2016-09-01,ov5,9970
Kombissiri,2016-09-01,u5,7941
Kombissiri,2017-09-01,ov5,10059
Kombissiri,2017-09-01,u5,8677
Kombissiri,2018-09-01,ov5,12319
Kombissiri,2018-09-01,u5,8174
Kombissiri,2015-10-01,ov5,11019
Kombissiri,2015-10-01,u5,9919
Kombissiri,2016-10-01,ov5,13845
Kombissiri,2016-10-01,u5,11967
Kombissiri,2017-10-01,ov5,12636
Kombissiri,2017-10-01,u5,9938
Kombissiri,2018-10-01,ov5,14289
Kombissiri,2018-10-01,u5,10657
Kombissiri,2015-11-01,ov5,7757
Kombissiri,2015-11-01,u5,5970
Kombissiri,2016-11-01,ov5,9950
Kombissiri,2016-11-01,u5,8349
Kombissiri,2017-11-01,ov5,7346
Kombissiri,2017-11-01,u5,6308
Kombissiri,2018-11-01,ov5,11031
Kombissiri,2018-11-01,u5,7369
Kombissiri,2015-12-01,ov5,4279
Kombissiri,2015-12-01,u5,3001
Kombissiri,2016-12-01,ov5,4627
Kombissiri,2016-12-01,u5,5122
Kombissiri,2017-12-01,ov5,5174
Kombissiri,2017-12-01,u5,5152
Kombissiri,2018-12-01,ov5,5429
Kombissiri,2018-12-01,u5,5424
Manga,2015-01-01,ov5,4023
Manga,2015-01-01,u5,0
Manga,2016-01-01,ov5,4027
Manga,2016-01-01,u5,3522
Manga,2017-01-01,ov5,5476
Manga,2017-01-01,u5,4291
Manga,2018-01-01,ov5,11572
Manga,2018-01-01,u5,7718
Manga,2015-02-01,ov5,3963
Manga,2015-02-01,u5,0
Manga,2016-02-01,ov5,3464
Manga,2016-02-01,u5,3052
Manga,2017-02-01,ov5,5429
Manga,2017-02-01,u5,4350
Manga,2018-02-01,ov5,5000
Manga,2018-02-01,u5,4669
Manga,2015-03-01,ov5,3330
Manga,2015-03-01,u5,0
Manga,2016-03-01,ov5,2874
Manga,2016-03-01,u5,2007
Manga,2017-03-01,ov5,3265
Manga,2017-03-01,u5,2806
Manga,2018-03-01,ov5,3028
Manga,2018-03-01,u5,2619
Manga,2015-04-01,ov5,3811
Manga,2015-04-01,u5,0
Manga,2016-04-01,ov5,3082
Manga,2016-04-01,u5,2174
Manga,2017-04-01,ov5,2861
Manga,2017-04-01,u5,2412
Manga,2018-04-01,ov5,2681
Manga,2018-04-01,u5,2216
Manga,2015-05-01,ov5,3140
Manga,2015-05-01,u5,0
Manga,2016-05-01,ov5,2033
Manga,2016-05-01,u5,1419
Manga,2017-05-01,ov5,3162
Manga,2017-05-01,u5,2541
Manga,2018-05-01,ov5,2464
Manga,2018-05-01,u5,1820
Manga,2015-06-01,ov5,2916
Manga,2015-06-01,u5,0
Manga,2016-06-01,ov5,2449
Manga,2016-06-01,u5,2332
Manga,2017-06-01,ov5,4390
Manga,2017-06-01,u5,3162
Manga,2018-06-01,ov5,3793
Manga,2018-06-01,u5,2938
Manga,2015-07-01,ov5,3765
Manga,2015-07-01,u5,0
Manga,2016-07-01,ov5,10458
Manga,2016-07-01,u5,12762
Manga,2017-07-01,ov5,14573
Manga,2017-07-01,u5,13333
Manga,2018-07-01,ov5,9406
Manga,2018-07-01,u5,7638
Manga,2015-08-01,ov5,12568
Manga,2015-08-01,u5,251
Manga,2016-08-01,ov5,13644
Manga,2016-08-01,u5,8414
Manga,2017-08-01,ov5,19454
Manga,2017-08-01,u5,10758
Manga,2018-08-01,ov5,21937
Manga,2018-08-01,u5,11783
Manga,2015-09-01,ov5,14705
Manga,2015-09-01,u5,3
Manga,2016-09-01,ov5,16415
Manga,2016-09-01,u5,11037
Manga,2017-09-01,ov5,19673
Manga,2017-09-01,u5,14595
Manga,2018-09-01,ov5,21901
Manga,2018-09-01,u5,13133
Manga,2015-10-01,ov5,16174
Manga,2015-10-01,u5,16647
Manga,2016-10-01,ov5,25452
Manga,2016-10-01,u5,18781
Manga,2017-10-01,ov5,20854
Manga,2017-10-01,u5,15999
Manga,2018-10-01,ov5,24266
Manga,2018-10-01,u5,16776
Manga,2015-11-01,ov5,12046
Manga,2015-11-01,u5,10857
Manga,2016-11-01,ov5,11248
Manga,2016-11-01,u5,7806
Manga,2017-11-01,ov5,13747
Manga,2017-11-01,u5,9790
Manga,2018-11-01,ov5,17466
Manga,2018-11-01,u5,11800
Manga,2015-12-01,ov5,5614
Manga,2015-12-01,u5,4882
Manga,2016-12-01,ov5,7513
Manga,2016-12-01,u5,6562
Manga,2017-12-01,ov5,6568
Manga,2017-12-01,u5,5819
Manga,2018-12-01,ov5,7922
Manga,2018-12-01,u5,7051
Po,2015-01-01,ov5,2156
Po,2015-01-01,u5,0
Po,2016-01-01,ov5,3465
Po,2016-01-01,u5,2076
Po,2017-01-01,ov5,4160
Po,2017-01-01,u5,3905
Po,2018-01-01,ov5,4470
Po,2018-01-01,u5,4435
Po,2015-02-01,ov5,2592
Po,2015-02-01,u5,88
Po,2016-02-01,ov5,3045
Po,2016-02-01,u5,1989
Po,2017-02-01,ov5,3500
Po,2017-02-01,u5,3684
Po,2018-02-01,ov5,2983
Po,2018-02-01,u5,2741
Po,2015-03-01,ov5,2366
Po,2015-03-01,u5,0
Po,2016-03-01,ov5,2844
Po,2016-03-01,u5,1631
Po,2017-03-01,ov5,2686
Po,2017-03-01,u5,2371
Po,2018-03-01,ov5,1773
Po,2018-03-01,u5,1359
Po,2015-04-01,ov5,2467
Po,2015-04-01,u5,0
Po,2016-04-01,ov5,2469
Po,2016-04-01,u5,1370
Po,2017-04-01,ov5,2431
Po,2017-04-01,u5,1977
Po,2018-04-01,ov5,1978
Po,2018-04-01,u5,1540
Po,2015-05-01,ov5,2092
Po,2015-05-01,u5,0
Po,2016-05-01,ov5,1725
Po,2016-05-01,u5,976
Po,2017-05-01,ov5,2869
Po,2017-05-01,u5,2514
Po,2018-05-01,ov5,1872
Po,2018-05-01,u5,1280
Po,2015-06-01,ov5,1487
Po,2015-06-01,u5,0
Po,2016-06-01,ov5,2251
Po,2016-06-01,u5,2501
Po,2017-06-01,ov5,3187
Po,2017-06-01,u5,3332
Po,2018-06-01,ov5,2508
Po,2018-06-01,u5,2156
Po,2015-07-01,ov5,1718
Po,2015-07-01,u5,0
Po,2016-07-01,ov5,10939
Po,2016-07-01,u5,16702
Po,2017-07-01,ov5,6262
Po,2017-07-01,u5,8753
Po,2018-07-01,ov5,5530
Po,2018-07-01,u5,6238
Po,2015-08-01,ov5,4820
Po,2015-08-01,u5,0
Po,2016-08-01,ov5,6118
Po,2016-08-01,u5,5631
Po,2017-08-01,ov5,7363
Po,2017-08-01,u5,6572
Po,2018-08-01,ov5,8478
Po,2018-08-01,u5,6440
Po,2015-09-01,ov5,5248
Po,2015-09-01,u5,0
Po,2016-09-01,ov5,7948
Po,2016-09-01,u5,5788
Po,2017-09-01,ov5,6994
Po,2017-09-01,u5,6715
Po,2018-09-01,ov5,8141
Po,2018-09-01,u5,6797
Po,2015-10-01,ov5,7227
Po,2015-10-01,u5,7197
Po,2016-10-01,ov5,11349
Po,2016-10-01,u5,9531
Po,2017-10-01,ov5,8202
Po,2017-10-01,u5,7301
Po,2018-10-01,ov5,10311
Po,2018-10-01,u5,8715
Po,2015-11-01,ov5,7061
Po,2015-11-01,u5,5771
Po,2016-11-01,ov5,10830
Po,2016-11-01,u5,7441
Po,2017-11-01,ov5,5892
Po,2017-11-01,u5,5471
Po,2018-11-01,ov5,8311
Po,2018-11-01,u5,6992
Po,2015-12-01,ov5,3082
Po,2015-12-01,u5,2264
Po,2016-12-01,ov5,5709
Po,2016-12-01,u5,5581
Po,2017-12-01,ov5,3596
Po,2017-12-01,u5,4312
Po,2018-12-01,ov5,4474
Po,2018-12-01,u5,5275
Sapone,2015-01-01,ov5,1013
Sapone,2015-01-01,u5,0
Sapone,2016-01-01,ov5,1195
Sapone,2016-01-01,u5,898
Sapone,2017-01-01,ov5,1567
Sapone,2017-01-01,u5,1526
Sapone,2018-01-01,ov5,1985
Sapone,2018-01-01,u5,1963
Sapone,2015-02-01,ov5,1225
Sapone,2015-02-01,u5,0
Sapone,2016-02-01,ov5,1215
Sapone,2016-02-01,u5,1213
Sapone,2017-02-01,ov5,1782
Sapone,2017-02-01,u5,1823
Sapone,2018-02-01,ov5,1416
Sapone,2018-02-01,u5,1602
Sapone,2015-03-01,ov5,1092
Sapone,2015-03-01,u5,0
Sapone,2016-03-01,ov5,1037
Sapone,2016-03-01,u5,907
Sapone,2017-03-01,ov5,1044
Sapone,2017-03-01,u5,1107
Sapone,2018-03-01,ov5,847
Sapone,2018-03-01,u5,860
Sapone,2015-04-01,ov5,1230
Sapone,2015-04-01,u5,0
Sapone,2016-04-01,ov5,990
Sapone,2016-04-01,u5,921
Sapone,2017-04-01,ov5,1379
Sapone,2017-04-01,u5,1365
Sapone,2018-04-01,ov5,731
Sapone,2018-04-01,u5,716
Sapone,2015-05-01,ov5,938
Sapone,2015-05-01,u5,0
Sapone,2016-05-01,ov5,835
Sapone,2016-05-01,u5,769
Sapone,2017-05-01,ov5,1236
Sapone,2017-05-01,u5,996
Sapone,2018-05-01,ov5,673
Sapone,2018-05-01,u5,504
Sapone,2015-06-01,ov5,820
Sapone,2015-06-01,u5,0
Sapone,2016-06-01,ov5,905
Sapone,2016-06-01,u5,921
Sapone,2017-06-01,ov5,1071
Sapone,2017-06-01,u5,1136
Sapone,2018-06-01,ov5,532
Sapone,2018-06-01,u5,528
Sapone,2015-07-01,ov5,1552
Sapone,2015-07-01,u5,0
Sapone,2016-07-01,ov5,2825
Sapone,2016-07-01,u5,3710
Sapone,2017-07-01,ov5,3635
Sapone,2017-07-01,u5,4986
Sapone,2018-07-01,ov5,1970
Sapone,2018-07-01,u5,2374
Sapone,2015-08-01,ov5,3216
Sapone,2015-08-01,u5,31
Sapone,2016-08-01,ov5,3268
Sapone,2016-08-01,u5,2504
Sapone,2017-08-01,ov5,3926
Sapone,2017-08-01,u5,3054
Sapone,2018-08-01,ov5,4773
Sapone,2018-08-01,u5,3937
Sapone,2015-09-01,ov5,4003
Sapone,2015-09-01,u5,54
Sapone,2016-09-01,ov5,3575
Sapone,2016-09-01,u5,3321
Sapone,2017-09-01,ov5,3631
Sapone,2017-09-01,u5,3765
Sapone,2018-09-01,ov5,5011
Sapone,2018-09-01,u5,4498
Sapone,2015-10-01,ov5,4265
Sapone,2015-10-01,u5,4276
Sapone,2016-10-01,ov5,6973
Sapone,2016-10-01,u5,6746
Sapone,2017-10-01,ov5,4099
Sapone,2017-10-01,u5,4030
Sapone,2018-10-01,ov5,5521
Sapone,2018-10-01,u5,5114
Sapone,2015-11-01,ov5,3162
Sapone,2015-11-01,u5,2730
Sapone,2016-11-01,ov5,2558
Sapone,2016-11-01,u5,1765
Sapone,2017-11-01,ov5,2490
Sapone,2017-11-01,u5,2328
Sapone,2018-11-01,ov5,3995
Sapone,2018-11-01,u5,3549
Sapone,2015-12-01,ov5,1486
Sapone,2015-12-01,u5,1255
Sapone,2016-12-01,ov5,1895
Sapone,2016-12-01,u5,1957
Sapone,2017-12-01,ov5,1564
Sapone,2017-12-01,u5,2253
Sapone,2018-12-01,ov5,2250
Sapone,2018-12-01,u5,2624
Bogande,2015-01-01,ov5,3019
Bogande,2015-01-01,u5,0
Bogande,2016-01-01,ov5,3750
Bogande,2016-01-01,u5,4976
Bogande,2017-01-01,ov5,5733
Bogande,2017-01-01,u5,9317
Bogande,2018-01-01,ov5,7727
Bogande,2018-01-01,u5,8866
Bogande,2015-02-01,ov5,3603
Bogande,2015-02-01,u5,0
Bogande,2016-02-01,ov5,4452
Bogande,2016-02-01,u5,4071
Bogande,2017-02-01,ov5,6042
Bogande,2017-02-01,u5,8523
Bogande,2018-02-01,ov5,3578
Bogande,2018-02-01,u5,3968
Bogande,2015-03-01,ov5,2989
Bogande,2015-03-01,u5,0
Bogande,2016-03-01,ov5,3795
Bogande,2016-03-01,u5,3676
Bogande,2017-03-01,ov5,4533
Bogande,2017-03-01,u5,6439
Bogande,2018-03-01,ov5,2128
Bogande,2018-03-01,u5,2389
Bogande,2015-04-01,ov5,3355
Bogande,2015-04-01,u5,0
Bogande,2016-04-01,ov5,4090
Bogande,2016-04-01,u5,3705
Bogande,2017-04-01,ov5,3217
Bogande,2017-04-01,u5,5119
Bogande,2018-04-01,ov5,2105
Bogande,2018-04-01,u5,1810
Bogande,2015-05-01,ov5,2750
Bogande,2015-05-01,u5,0
Bogande,2016-05-01,ov5,2673
Bogande,2016-05-01,u5,2851
Bogande,2017-05-01,ov5,2656
Bogande,2017-05-01,u5,3660
Bogande,2018-05-01,ov5,1547
Bogande,2018-05-01,u5,1434
Bogande,2015-06-01,ov5,2571
Bogande,2015-06-01,u5,0
Bogande,2016-06-01,ov5,2552
Bogande,2016-06-01,u5,4472
Bogande,2017-06-01,ov5,2531
Bogande,2017-06-01,u5,3592
Bogande,2018-06-01,ov5,1520
Bogande,2018-06-01,u5,1372
Bogande,2015-07-01,ov5,1944
Bogande,2015-07-01,u5,0
Bogande,2016-07-01,ov5,7908
Bogande,2016-07-01,u5,14550
Bogande,2017-07-01,ov5,7601
Bogande,2017-07-01,u5,11722
Bogande,2018-07-01,ov5,3432
Bogande,2018-07-01,u5,3687
Bogande,2015-08-01,ov5,7260
Bogande,2015-08-01,u5,0
Bogande,2016-08-01,ov5,11236
Bogande,2016-08-01,u5,18428
Bogande,2017-08-01,ov5,15461
Bogande,2017-08-01,u5,17914
Bogande,2018-08-01,ov5,12899
Bogande,2018-08-01,u5,9745
Bogande,2015-09-01,ov5,10380
Bogande,2015-09-01,u5,0
Bogande,2016-09-01,ov5,11367
Bogande,2016-09-01,u5,23236
Bogande,2017-09-01,ov5,12384
Bogande,2017-09-01,u5,18285
Bogande,2018-09-01,ov5,15549
Bogande,2018-09-01,u5,16551
Bogande,2015-10-01,ov5,10860
Bogande,2015-10-01,u5,0
Bogande,2016-10-01,ov5,5020
Bogande,2016-10-01,u5,11417
Bogande,2017-10-01,ov5,10867
Bogande,2017-10-01,u5,13960
Bogande,2018-10-01,ov5,11852
Bogande,2018-10-01,u5,16455
Bogande,2015-11-01,ov5,6983
Bogande,2015-11-01,u5,0
Bogande,2016-11-01,ov5,9626
Bogande,2016-11-01,u5,14738
Bogande,2017-11-01,ov5,5559
Bogande,2017-11-01,u5,6860
Bogande,2018-11-01,ov5,8744
Bogande,2018-11-01,u5,9502
Bogande,2015-12-01,ov5,3930
Bogande,2015-12-01,u5,0
Bogande,2016-12-01,ov5,4330
Bogande,2016-12-01,u5,7734
Bogande,2017-12-01,ov5,3750
Bogande,2017-12-01,u5,5405
Bogande,2018-12-01,ov5,4912
Bogande,2018-12-01,u5,6207
Diapaga,2015-01-01,ov5,4680
Diapaga,2015-01-01,u5,0
Diapaga,2016-01-01,ov5,5128
Diapaga,2016-01-01,u5,6821
Diapaga,2017-01-01,ov5,6152
Diapaga,2017-01-01,u5,12139
Diapaga,2018-01-01,ov5,11051
Diapaga,2018-01-01,u5,15605
Diapaga,2015-02-01,ov5,4540
Diapaga,2015-02-01,u5,0
Diapaga,2016-02-01,ov5,4837
Diapaga,2016-02-01,u5,5267
Diapaga,2017-02-01,ov5,6704
Diapaga,2017-02-01,u5,10686
Diapaga,2018-02-01,ov5,5964
Diapaga,2018-02-01,u5,6886
Diapaga,2015-03-01,ov5,4548
Diapaga,2015-03-01,u5,0
Diapaga,2016-03-01,ov5,3903
Diapaga,2016-03-01,u5,4396
Diapaga,2017-03-01,ov5,5569
Diapaga,2017-03-01,u5,9980
Diapaga,2018-03-01,ov5,4434
Diapaga,2018-03-01,u5,5103
Diapaga,2015-04-01,ov5,5514
Diapaga,2015-04-01,u5,0
Diapaga,2016-04-01,ov5,3723
Diapaga,2016-04-01,u5,4464
Diapaga,2017-04-01,ov5,5440
Diapaga,2017-04-01,u5,9201
Diapaga,2018-04-01,ov5,4762
Diapaga,2018-04-01,u5,5072
Diapaga,2015-05-01,ov5,4444
Diapaga,2015-05-01,u5,0
Diapaga,2016-05-01,ov5,3261
Diapaga,2016-05-01,u5,3138
Diapaga,2017-05-01,ov5,4218
Diapaga,2017-05-01,u5,7344
Diapaga,2018-05-01,ov5,4217
Diapaga,2018-05-01,u5,4565
Diapaga,2015-06-01,ov5,3318
Diapaga,2015-06-01,u5,32
Diapaga,2016-06-01,ov5,3771
Diapaga,2016-06-01,u5,5476
Diapaga,2017-06-01,ov5,5766
Diapaga,2017-06-01,u5,9794
Diapaga,2018-06-01,ov5,4609
Diapaga,2018-06-01,u5,4732
Diapaga,2015-07-01,ov5,3431
Diapaga,2015-07-01,u5,0
Diapaga,2016-07-01,ov5,9119
Diapaga,2016-07-01,u5,24182
Diapaga,2017-07-01,ov5,10805
Diapaga,2017-07-01,u5,22171
Diapaga,2018-07-01,ov5,12150
Diapaga,2018-07-01,u5,20292
Diapaga,2015-08-01,ov5,9147
Diapaga,2015-08-01,u5,0
Diapaga,2016-08-01,ov5,9564
Diapaga,2016-08-01,u5,19099
Diapaga,2017-08-01,ov5,14533
Diapaga,2017-08-01,u5,22209
Diapaga,2018-08-01,ov5,17000
Diapaga,2018-08-01,u5,21753
Diapaga,2015-09-01,ov5,11985
Diapaga,2015-09-01,u5,0
Diapaga,2016-09-01,ov5,11090
Diapaga,2016-09-01,u5,24486
Diapaga,2017-09-01,ov5,14747
Diapaga,2017-09-01,u5,24263
Diapaga,2018-09-01,ov5,16060
Diapaga,2018-09-01,u5,25029
Diapaga,2015-10-01,ov5,13147
Diapaga,2015-10-01,u5,0
Diapaga,2016-10-01,ov5,15475
Diapaga,2016-10-01,u5,32536
Diapaga,2017-10-01,ov5,16905
Diapaga,2017-10-01,u5,29111
Diapaga,2018-10-01,ov5,20626
Diapaga,2018-10-01,u5,31282
Diapaga,2015-11-01,ov5,9986
Diapaga,2015-11-01,u5,0
Diapaga,2016-11-01,ov5,8712
Diapaga,2016-11-01,u5,14853
Diapaga,2017-11-01,ov5,14070
Diapaga,2017-11-01,u5,22125
Diapaga,2018-11-01,ov5,20471
Diapaga,2018-11-01,u5,25138
Diapaga,2015-12-01,ov5,5334
Diapaga,2015-12-01,u5,0
Diapaga,2016-12-01,ov5,7832
Diapaga,2016-12-01,u5,15394
Diapaga,2017-12-01,ov5,10190
Diapaga,2017-12-01,u5,15539
Diapaga,2018-12-01,ov5,11608
Diapaga,2018-12-01,u5,14957
Fada N'Gourma,2015-01-01,ov5,4794
Fada N'Gourma,2015-01-01,u5,0
Fada N'Gourma,2016-01-01,ov5,4747
Fada N'Gourma,2016-01-01,u5,4820
Fada N'Gourma,2017-01-01,ov5,12753
Fada N'Gourma,2017-01-01,u5,16002
Fada N'Gourma,2018-01-01,ov5,12611
Fada N'Gourma,2018-01-01,u5,15005
Fada N'Gourma,2015-02-01,ov5,5716
Fada N'Gourma,2015-02-01,u5,0
Fada N'Gourma,2016-02-01,ov5,5283
Fada N'Gourma,2016-02-01,u5,4774
Fada N'Gourma,2017-02-01,ov5,9725
Fada N'Gourma,2017-02-01,u5,14367
Fada N'Gourma,2018-02-01,ov5,8188
Fada N'Gourma,2018-02-01,u5,10920
Fada N'Gourma,2015-03-01,ov5,4900
Fada N'Gourma,2015-03-01,u5,0
Fada N'Gourma,2016-03-01,ov5,5978
Fada N'Gourma,2016-03-01,u5,4298
Fada N'Gourma,2017-03-01,ov5,7820
Fada N'Gourma,2017-03-01,u5,11099
Fada N'Gourma,2018-03-01,ov5,5346
Fada N'Gourma,2018-03-01,u5,5721
Fada N'Gourma,2015-04-01,ov5,5959
Fada N'Gourma,2015-04-01,u5,0
Fada N'Gourma,2016-04-01,ov5,5066
Fada N'Gourma,2016-04-01,u5,4201
Fada N'Gourma,2017-04-01,ov5,7438
Fada N'Gourma,2017-04-01,u5,11233
Fada N'Gourma,2018-04-01,ov5,5678
Fada N'Gourma,2018-04-01,u5,6837
Fada N'Gourma,2015-05-01,ov5,5460
Fada N'Gourma,2015-05-01,u5,0
Fada N'Gourma,2016-05-01,ov5,3826
Fada N'Gourma,2016-05-01,u5,3242
Fada N'Gourma,2017-05-01,ov5,6082
Fada N'Gourma,2017-05-01,u5,9223
Fada N'Gourma,2018-05-01,ov5,5428
Fada N'Gourma,2018-05-01,u5,6866
Fada N'Gourma,2015-06-01,ov5,3911
Fada N'Gourma,2015-06-01,u5,0
Fada N'Gourma,2016-06-01,ov5,4048
Fada N'Gourma,2016-06-01,u5,5788
Fada N'Gourma,2017-06-01,ov5,6041
Fada N'Gourma,2017-06-01,u5,8196
Fada N'Gourma,2018-06-01,ov5,5381
Fada N'Gourma,2018-06-01,u5,7128
Fada N'Gourma,2015-07-01,ov5,3622
Fada N'Gourma,2015-07-01,u5,64
Fada N'Gourma,2016-07-01,ov5,11705
Fada N'Gourma,2016-07-01,u5,24639
Fada N'Gourma,2017-07-01,ov5,16022
Fada N'Gourma,2017-07-01,u5,25631
Fada N'Gourma,2018-07-01,ov5,12048
Fada N'Gourma,2018-07-01,u5,19785
Fada N'Gourma,2015-08-01,ov5,10227
Fada N'Gourma,2015-08-01,u5,477
Fada N'Gourma,2016-08-01,ov5,13161
Fada N'Gourma,2016-08-01,u5,18999
Fada N'Gourma,2017-08-01,ov5,21281
Fada N'Gourma,2017-08-01,u5,26889
Fada N'Gourma,2018-08-01,ov5,23312
Fada N'Gourma,2018-08-01,u5,25570
Fada N'Gourma,2015-09-01,ov5,12993
Fada N'Gourma,2015-09-01,u5,692
Fada N'Gourma,2016-09-01,ov5,26063
Fada N'Gourma,2016-09-01,u5,46581
Fada N'Gourma,2017-09-01,ov5,22008
Fada N'Gourma,2017-09-01,u5,34202
Fada N'Gourma,2018-09-01,ov5,25127
Fada N'Gourma,2018-09-01,u5,32835
Fada N'Gourma,2015-10-01,ov5,16254
Fada N'Gourma,2015-10-01,u5,569
Fada N'Gourma,2016-10-01,ov5,24078
Fada N'Gourma,2016-10-01,u5,44106
Fada N'Gourma,2017-10-01,ov5,20909
Fada N'Gourma,2017-10-01,u5,33524
Fada N'Gourma,2018-10-01,ov5,28454
Fada N'Gourma,2018-10-01,u5,36673
Fada N'Gourma,2015-11-01,ov5,11142
Fada N'Gourma,2015-11-01,u5,1602
Fada N'Gourma,2016-11-01,ov5,18714
Fada N'Gourma,2016-11-01,u5,27151
Fada N'Gourma,2017-11-01,ov5,14164
Fada N'Gourma,2017-11-01,u5,19384
Fada N'Gourma,2018-11-01,ov5,19835
Fada N'Gourma,2018-11-01,u5,25373
Fada N'Gourma,2015-12-01,ov5,5868
Fada N'Gourma,2015-12-01,u5,188
Fada N'Gourma,2016-12-01,ov5,13453
Fada N'Gourma,2016-12-01,u5,21496
Fada N'Gourma,2017-12-01,ov5,9414
Fada N'Gourma,2017-12-01,u5,12960
Fada N'Gourma,2018-12-01,ov5,12183
Fada N'Gourma,2018-12-01,u5,15736
Gayeri,2015-01-01,ov5,1064
Gayeri,2015-01-01,u5,0
Gayeri,2016-01-01,ov5,1325
Gayeri,2016-01-01,u5,984
Gayeri,2017-01-01,ov5,1935
Gayeri,2017-01-01,u5,4386
Gayeri,2018-01-01,ov5,2323
Gayeri,2018-01-01,u5,4651
Gayeri,2015-02-01,ov5,1558
Gayeri,2015-02-01,u5,0
Gayeri,2016-02-01,ov5,1325
Gayeri,2016-02-01,u5,1040
Gayeri,2017-02-01,ov5,1728
Gayeri,2017-02-01,u5,3734
Gayeri,2018-02-01,ov5,1746
Gayeri,2018-02-01,u5,2843
Gayeri,2015-03-01,ov5,1902
Gayeri,2015-03-01,u5,0
Gayeri,2016-03-01,ov5,1091
Gayeri,2016-03-01,u5,770
Gayeri,2017-03-01,ov5,1322
Gayeri,2017-03-01,u5,2497
Gayeri,2018-03-01,ov5,1325
Gayeri,2018-03-01,u5,1888
Gayeri,2015-04-01,ov5,1867
Gayeri,2015-04-01,u5,0
Gayeri,2016-04-01,ov5,1270
Gayeri,2016-04-01,u5,920
Gayeri,2017-04-01,ov5,1412
Gayeri,2017-04-01,u5,2455
Gayeri,2018-04-01,ov5,1171
Gayeri,2018-04-01,u5,1639
Gayeri,2015-05-01,ov5,1293
Gayeri,2015-05-01,u5,0
Gayeri,2016-05-01,ov5,764
Gayeri,2016-05-01,u5,608
Gayeri,2017-05-01,ov5,1012
Gayeri,2017-05-01,u5,1805
Gayeri,2018-05-01,ov5,937
Gayeri,2018-05-01,u5,1616
Gayeri,2015-06-01,ov5,744
